hospital_id,description,code1,code1_type,code2,code2_type,code3,code3_type,billing_class,setting,drug_unit_of_measurement,drug_type_of_measurement,modifiers,standard_charge_gross,standard_charge_discounted_cash,payer_name,plan_name,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,standard_charge_negotiated_algorithm,estimated_amount,standard_charge_methodology,standard_charge_min,standard_charge_max,additional_generic_notes
H002,DOXYCYCLINE HYCLATE 50 MG CAPSULE,50268027711,NDC,,,,,facility,both,2.33333333333333,UN,,7.06,7.06,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DOXYCYCLINE HYCLATE 100 MG CAPSULE,50268027811,NDC,,,,,facility,both,1.2,UN,,4.2,4.2,,,,,,,,,,Gross Charge Type: Pharmacy
H002,FOLIC ACID 400 MCG TABLET,50268034611,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,GLIPIZIDE 10 MG TABLET,50268036211,NDC,,,,,facility,both,1.08333333333333,UN,,1.29,1.29,,,,,,,,,,Gross Charge Type: Pharmacy
H002,GLUCOSAMINE SULFATE 500 MG CAPSULE,50268037511,NDC,,,,,facility,both,1.5,UN,,0.84,0.84,,,,,,,,,,Gross Charge Type: Pharmacy
H002,INDOMETHACIN 25 MG CAPSULE,50268043011,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,INDOMETHACIN 50 MG CAPSULE,50268043111,NDC,,,,,facility,both,1.5,UN,,0.94,0.94,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LETROZOLE 2.5 MG TABLET,50268047611,NDC,,,,,facility,both,1,UN,,1.08,1.08,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LOSARTAN 50 MG TABLET,50268050511,NDC,,,,,facility,both,1.5,UN,,0.98,0.98,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MECLIZINE 12.5 MG TABLET,50268052211,NDC,,,,,facility,both,1.5,UN,,1.2,1.2,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MECLIZINE 6.25 MG HALF-TAB,50268052211,NDC,,,,,facility,both,1,UN,,0.82,0.82,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MECLIZINE 12.5 MG TABLET,50268052215,NDC,,,,,facility,both,2,UN,,1.64,1.64,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MELATONIN 3 MG TABLET,50268052411,NDC,,,,,facility,both,1.83333333333333,UN,,0.62,0.62,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MELOXICAM 7.5 MG TABLET,50268052511,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MELOXICAM 15 MG TABLET,50268052611,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"METOPROLOL SUCCINATE ER 50 MG TABLET,EXTENDED RELEASE 24 HR",50268054111,NDC,,,,,facility,both,1.5,UN,,1.29,1.29,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"METOPROLOL SUCCINATE ER 50 MG TABLET,EXTENDED RELEASE 24 HR",50268054115,NDC,,,,,facility,both,1.33333333333333,UN,,1.13,1.13,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MOXIFLOXACIN 400 MG TABLET,50268057611,NDC,,,,,facility,both,1,UN,,13.07,13.07,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"PANTOPRAZOLE 20 MG TABLET,DELAYED RELEASE",50268058511,NDC,,,,,facility,both,1,UN,,0.5,0.5,,,,,,,,,,Gross Charge Type: Pharmacy
H002,NAPROXEN 250 MG TABLET,50268059411,NDC,,,,,facility,both,1.5,UN,,0.76,0.76,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"NIFEDIPINE ER 30 MG TABLET, EXTENDED RELEASE (UBER)",50268059711,NDC,,,,,facility,both,2,UN,,3.86,3.86,,,,,,,,,,Gross Charge Type: Pharmacy
H002,NORTRIPTYLINE 25 MG CAPSULE,50268060411,NDC,,,,,facility,both,1.75,UN,,1.48,1.48,,,,,,,,,,Gross Charge Type: Pharmacy
H002,NORTRIPTYLINE 50 MG CAPSULE,50268060511,NDC,,,,,facility,both,1.66666666666667,UN,,1.44,1.44,,,,,,,,,,Gross Charge Type: Pharmacy
H002,QUETIAPINE 12.5 MG HALF-TAB,50268063011,NDC,,,,,facility,both,1.5,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,QUETIAPINE 25 MG TABLET,50268063011,NDC,,,,,facility,both,2.8125,UN,,0.92,0.92,,,,,,,,,,Gross Charge Type: Pharmacy
H002,QUETIAPINE 100 MG TABLET,50268063211,NDC,,,,,facility,both,2,UN,,1.46,1.46,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PROPRANOLOL 20 MG TABLET,50268066311,NDC,,,,,facility,both,2,UN,,2.08,2.08,,,,,,,,,,Gross Charge Type: Pharmacy
H002,POLYVINYL ALCOHOL 1.4 % EYE DROPS,50268067815,NDC,,,,,facility,both,15,ML,,20.99,20.99,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PROCHLORPERAZINE MALEATE 5 MG TABLET,50268068411,NDC,,,,,facility,both,1.5,UN,,3.22,3.22,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PROCHLORPERAZINE MALEATE 10 MG TABLET,50268068511,NDC,,,,,facility,both,1,UN,,2.32,2.32,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PRIMIDONE 50 MG TABLET,50268068611,NDC,,,,,facility,both,1,UN,,0.97,0.97,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SIROLIMUS 1 MG TABLET,50268071811,NDC,,,,,facility,both,1,UN,,18.23,18.23,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SULFAMETHOXAZOLE 400 MG-TRIMETHOPRIM 80 MG TABLET,50268072811,NDC,,,,,facility,both,1.5,UN,,0.77,0.77,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SUCRALFATE 100 MG/ML ORAL SUSPENSION,50268073212,NDC,,,,,facility,both,15,ML,,20.36,20.36,,,,,,,,,,Gross Charge Type: Pharmacy
H002,TORSEMIDE 5 MG TABLET,50268075411,NDC,,,,,facility,both,0.75,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,TORSEMIDE 10 MG TABLET,50268075511,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,TORSEMIDE 20 MG TABLET,50268075611,NDC,,,,,facility,both,2.5,UN,,1.65,1.65,,,,,,,,,,Gross Charge Type: Pharmacy
H002,TORSEMIDE 100 MG TABLET,50268075711,NDC,,,,,facility,both,1,UN,,0.71,0.71,,,,,,,,,,Gross Charge Type: Pharmacy
H002,TRANEXAMIC ACID 650 MG TABLET,50268077211,NDC,,,,,facility,both,1,UN,,10.19,10.19,,,,,,,,,,Gross Charge Type: Pharmacy
H002,VALACYCLOVIR 500 MG TABLET,50268078811,NDC,,,,,facility,both,1,UN,,3.56,3.56,,,,,,,,,,Gross Charge Type: Pharmacy
H002,THIAMINE HCL (VITAMIN B1) 100 MG TABLET,50268085111,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CYANOCOBALAMIN (VIT B-12) 100 MCG TABLET,50268085211,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CYANOCOBALAMIN (VIT B-12) 250 MCG TABLET,50268085311,NDC,,,,,facility,both,2.875,UN,,1.22,1.22,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CYANOCOBALAMIN (VIT B-12) 500 MCG TABLET,50268085411,NDC,,,,,facility,both,2.5,UN,,0.82,0.82,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PYRIDOXINE (VITAMIN B6) 100 MG TABLET,50268085911,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ASCORBIC ACID (VITAMIN C) 250 MG TABLET,50268086011,NDC,,,,,facility,both,1.5,UN,,0.72,0.72,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CHOLECALCIFEROL (VITAMIN D3) 10 MCG (400 UNIT) TABLET,50268086311,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DORZOLAMIDE 2 % EYE DROPS,50383023210,NDC,,,,,facility,both,10,ML,,25.76,25.76,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LIDOCAINE HCL 2 % MUCOSAL SOLUTION,50383036315,NDC,,,,,facility,both,9.16665,ML,,1.16,1.16,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LORAZEPAM 2 MG/ML ORAL CONCENTRATE,50383070530,NDC,,,,,facility,both,0.25,ML,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LIDOCAINE HCL 2 % MUCOSAL SOLUTION,50383077504,NDC,,,,,facility,both,10,ML,,1.7,1.7,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LACTULOSE 10 GRAM/15 ML (15 ML) ORAL SOLUTION,50383077915,NDC,,,,,facility,both,45,ML,,4.41,4.41,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LACTULOSE 10 GRAM/15 ML ORAL SOLUTION,50383079516,NDC,,,,,facility,both,300,ML,,11.82,11.82,,,,,,,,,,Gross Charge Type: Pharmacy
H002,BUPRENORPHINE HCL 8 MG SUBLINGUAL TABLET,50383093093,NDC,,,,,facility,both,1,UN,,3.1,3.1,,,,,,,,,,Gross Charge Type: Pharmacy
H002,GADOPENTETATE DIMEGLUMINE 5 MMOL/10 ML (469.01 MG/ML) INTRAVENOUS SOLN,50419018801,NDC,,,,,facility,both,4,ML,,51.42,51.42,,,,,,,,,,Gross Charge Type: Pharmacy
H002,GADOPENTETATE DIMEGLUMINE 2.5 MMOL/5 ML(469.01 MG/ML) INTRAVENOUS SOLN,50419018805,NDC,,,,,facility,both,11,ML,,61.74,61.74,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"RADIUM RA 223 DICHLOR 1,100 KBQ/ML (30 MICROCURIE/ML) INTRAVENOUS SOLN",50419020801,NDC,,,,,facility,both,4.60184583333333,ML,,43009.64,43009.64,,,,,,,,,,Gross Charge Type: Pharmacy
H002,GADOXETATE 0.25 MMOL/ML (181.43 MG/ML) INTRAVENOUS SOLUTION,50419032005,NDC,,,,,facility,both,6.36,ML,,238.19,238.19,,,,,,,,,,Gross Charge Type: Pharmacy
H002,GADOBUTROL 10 MMOL/10 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,50419032501,NDC,,,,,facility,both,3.75,ML,,33.09,33.09,,,,,,,,,,Gross Charge Type: Pharmacy
H002,GADOBUTROL 7.5 MMOL/7.5 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,50419032501,NDC,,,,,facility,both,223.72,ML,,2006.78,2006.78,,,,,,,,,,Gross Charge Type: Pharmacy
H002,GADOBUTROL 10 MMOL/10 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,50419032502,NDC,,,,,facility,both,491,ML,,1493.87,1493.87,,,,,,,,,,Gross Charge Type: Pharmacy
H002,GADOBUTROL 7.5 MMOL/7.5 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,50419032511,NDC,,,,,facility,both,4.86252830188679,ML,,42.45,42.45,,,,,,,,,,Gross Charge Type: Pharmacy
H002,GADOBUTROL 10 MMOL/10 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,50419032512,NDC,,,,,facility,both,5.79706976744186,ML,,50.78,50.78,,,,,,,,,,Gross Charge Type: Pharmacy
H002,GADOBUTROL 15 MMOL/15 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,50419032513,NDC,,,,,facility,both,8.27705882352941,ML,,73.62,73.62,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LEVONORGESTREL 21 MCG/24 HR (UP TO 8 YEARS) 52 MG INTRAUTERINE DEVICE,50419042301,NDC,,,,,facility,both,1,UN,,2216.71,2216.71,,,,,,,,,,Gross Charge Type: Pharmacy
H002,RIVAROXABAN 2.5 MG TABLET,50458057701,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,RIVAROXABAN 15 MG TABLET,50458057801,NDC,,,,,facility,both,0.944444444433333,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,RIVAROXABAN 20 MG TABLET,50458057901,NDC,,,,,facility,both,0.875,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,RIVAROXABAN 10 MG TABLET,50458058001,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,RIVAROXABAN 5 MG HALF-TAB,50458058010,NDC,,,,,facility,both,1,UN,,14.32,14.32,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LEVETIRACETAM 250 MG HALF-TAB,50474059540,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM 250 UNIT/GRAM TOPICAL OINTMENT,50484001030,NDC,,,,,facility,both,30,GR,,639.38,639.38,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ACETAMINOPHEN 325 MG TABLET,50580045811,NDC,,,,,facility,both,1.41538461538,UN,,0.54,0.54,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"RABIES VACCINE, PURIFIED CHICKEN EMBRYO CELL (PF) 2.5 UNIT IM SUSP",50632001001,NDC,,,,,facility,both,1,UN,,577.52,577.52,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"DILTIAZEM CD 180 MG CAPSULE,EXTENDED RELEASE 24 HR",50742024990,NDC,,,,,facility,both,1.55556666666667,UN,,0.73,0.73,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SCOPOLAMINE 1 MG OVER 3 DAYS TRANSDERMAL PATCH,50742050501,NDC,,,,,facility,both,1,UN,,23.00,23.00,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"METOPROLOL SUCCINATE ER 25 MG TABLET,EXTENDED RELEASE 24 HR",50742061501,NDC,,,,,facility,both,1.33333333333333,UN,,0.53,0.53,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ARTIFICIAL SALIVA (YERBA SANTA AND LYTES) SPRAY,50930009802,NDC,,,,,facility,both,59,ML,,13.79,13.79,,,,,,,,,,Gross Charge Type: Pharmacy
H002,XYLITOL-YERBA SANTA MUCOSAL SPRAY WITH PUMP,50930009802,NDC,,,,,facility,both,59,ML,,13.79,13.79,,,,,,,,,,Gross Charge Type: Pharmacy
H002,METOLAZONE 2.5 MG TABLET,51079002301,NDC,,,,,facility,both,1.5,UN,,7.92,7.92,,,,,,,,,,Gross Charge Type: Pharmacy
H002,METOLAZONE 5 MG TABLET,51079002401,NDC,,,,,facility,both,1.5,UN,,9.00,9.00,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"PANTOPRAZOLE 40 MG TABLET,DELAYED RELEASE",51079005101,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,FUROSEMIDE 20 MG TABLET,51079007201,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,FUROSEMIDE 40 MG TABLET,51079007301,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,HYDRALAZINE 25 MG TABLET,51079007501,NDC,,,,,facility,both,2.2,UN,,1.20,1.20,,,,,,,,,,Gross Charge Type: Pharmacy
H002,HYDRALAZINE 50 MG TABLET,51079007601,NDC,,,,,facility,both,1.5,UN,,1.00,1.00,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MIRTAZAPINE 15 MG TABLET,51079008601,NDC,,,,,facility,both,2.08333333333333,UN,,0.88,0.88,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MECLIZINE 6.25 MG HALF-TAB,51079009020,NDC,,,,,facility,both,1,UN,,0.76,0.76,,,,,,,,,,Gross Charge Type: Pharmacy
H002,AMITRIPTYLINE 10 MG TABLET,51079013101,NDC,,,,,facility,both,4,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,AMITRIPTYLINE 5 MG HALF-TAB,51079013101,NDC,,,,,facility,both,1.5,UN,,0.32,0.32,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CHLORDIAZEPOXIDE 25 MG CAPSULE,51079014101,NDC,,,,,facility,both,1.5,UN,,1.80,1.80,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"LITHIUM CARBONATE ER 450 MG TABLET,EXTENDED RELEASE",51079014201,NDC,,,,,facility,both,1,UN,,0.92,0.92,,,,,,,,,,Gross Charge Type: Pharmacy
H002,VORICONAZOLE 50 MG TABLET,51079016401,NDC,,,,,facility,both,3,UN,,37.70,37.70,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"METOPROLOL SUCCINATE ER 25 MG TABLET,EXTENDED RELEASE 24 HR",51079016901,NDC,,,,,facility,both,1,UN,,1.69,1.69,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"METOPROLOL SUCCINATE ER 50 MG TABLET,EXTENDED RELEASE 24 HR",51079017001,NDC,,,,,facility,both,1,UN,,1.66,1.66,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"TOLTERODINE ER 2 MG CAPSULE,EXTENDED RELEASE 24 HR",51079019701,NDC,,,,,facility,both,2,UN,,48.96,48.96,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ALLOPURINOL 100 MG TABLET,51079020501,NDC,,,,,facility,both,1.5,UN,,0.94,0.94,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ALLOPURINOL 50 MG HALF-TAB,51079020501,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ALLOPURINOL 300 MG TABLET,51079020601,NDC,,,,,facility,both,1,UN,,1.53,1.53,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LORATADINE 10 MG TABLET,51079024601,NDC,,,,,facility,both,1,UN,,1.01,1.01,,,,,,,,,,Gross Charge Type: Pharmacy
H002,METOPROLOL TARTRATE 25 MG TABLET,51079025501,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DIAZEPAM 1 MG HALF-TAB,51079028401,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DIAZEPAM 2 MG TABLET,51079028401,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DIAZEPAM 2.5 MG HALF-TAB,51079028501,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DIAZEPAM 5 MG TABLET,51079028501,NDC,,,,,facility,both,2.5,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DIAZEPAM 10 MG TABLET,51079028601,NDC,,,,,facility,both,1.5,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,TAMSULOSIN 0.4 MG CAPSULE,51079029401,NDC,,,,,facility,both,1.5,UN,,2.10,2.10,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CHLORDIAZEPOXIDE 5 MG CAPSULE,51079037401,NDC,,,,,facility,both,2.5,UN,,3.90,3.90,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CHLORDIAZEPOXIDE 10 MG CAPSULE,51079037501,NDC,,,,,facility,both,1.83333333333333,UN,,2.19,2.19,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MEGESTROL ACETATE 10 MG HALF-TAB,51079043401,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DOXEPIN 10 MG CAPSULE,51079043601,NDC,,,,,facility,both,3.5,UN,,4.52,4.52,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DOXEPIN 25 MG CAPSULE,51079043701,NDC,,,,,facility,both,1,UN,,1.36,1.36,,,,,,,,,,Gross Charge Type: Pharmacy
H002,DOXEPIN 50 MG CAPSULE,51079043801,NDC,,,,,facility,both,2.5,UN,,4.69,4.69,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LEVOTHYROXINE 50 MCG TABLET,51079044001,NDC,,,,,facility,both,1.5,UN,,1.45,1.45,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LEVOTHYROXINE 25 MCG TABLET,51079044401,NDC,,,,,facility,both,1,UN,,0.89,0.89,,,,,,,,,,Gross Charge Type: Pharmacy
H002,MIDODRINE 5 MG TABLET,51079045301,NDC,,,,,facility,both,1.33333333333333,UN,,2.84,2.84,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SIMVASTATIN 20 MG TABLET,51079045501,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LAMOTRIGINE 100 MG TABLET,51079049901,NDC,,,,,facility,both,2,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PROCHLORPERAZINE MALEATE 10 MG TABLET,51079054201,NDC,,,,,facility,both,1,UN,,1.91,1.91,,,,,,,,,,Gross Charge Type: Pharmacy
H002,TRIFLUOPERAZINE 1 MG TABLET,51079057201,NDC,,,,,facility,both,1,UN,,2.17,2.17,,,,,,,,,,Gross Charge Type: Pharmacy
H002,TRIFLUOPERAZINE 5 MG TABLET,51079057401,NDC,,,,,facility,both,4,UN,,16.45,16.45,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CETIRIZINE 10 MG TABLET,51079059701,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,FENOFIBRATE NANOCRYSTALLIZED 145 MG TABLET,51079060801,NDC,,,,,facility,both,1,UN,,5.3,5.3,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PRAZOSIN 1 MG CAPSULE,51079063001,NDC,,,,,facility,both,2,UN,,5.82,5.82,,,,,,,,,,Gross Charge Type: Pharmacy
H002,PRAZOSIN 5 MG CAPSULE,51079063201,NDC,,,,,facility,both,1,UN,,6.96,6.96,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CYCLOBENZAPRINE 10 MG TABLET,51079064420,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,METHOTREXATE SODIUM 2.5 MG TABLET (NON-ONC),51079067001,NDC,,,,,facility,both,4.5,UN,,21.76,21.76,,,,,,,,,,Gross Charge Type: Pharmacy
H002,METHOTREXATE SODIUM 2.5 MG TABLET,51079067001,NDC,,,,,facility,both,5,UN,,24.18,24.18,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ATENOLOL 50 MG TABLET,51079068401,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ATENOLOL 100 MG TABLET,51079068501,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LOPERAMIDE 2 MG CAPSULE,51079069001,NDC,,,,,facility,both,1.33333333333333,UN,,1.96,1.96,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ZOLPIDEM 5 MG TABLET,51079072401,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,HALOPERIDOL 0.5 MG TABLET,51079073301,NDC,,,,,facility,both,1.33333333333333,UN,,0.77,0.77,,,,,,,,,,Gross Charge Type: Pharmacy
H002,HALOPERIDOL 1 MG TABLET,51079073401,NDC,,,,,facility,both,1,UN,,0.8,0.8,,,,,,,,,,Gross Charge Type: Pharmacy
H002,HALOPERIDOL 2 MG TABLET,51079073501,NDC,,,,,facility,both,1,UN,,1.09,1.09,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SUCRALFATE 1 GRAM TABLET,51079075301,NDC,,,,,facility,both,1,UN,,0.76,0.76,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ATENOLOL 12.5 MG HALF-TAB,51079075901,NDC,,,,,facility,both,1.5,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ATENOLOL 25 MG TABLET,51079075901,NDC,,,,,facility,both,1.5,UN,,0.74,0.74,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"DIVALPROEX ER 500 MG TABLET,EXTENDED RELEASE 24 HR",51079076701,NDC,,,,,facility,both,1,UN,,3.12,3.12,,,,,,,,,,Gross Charge Type: Pharmacy
H002,HYDROCHLOROTHIAZIDE 12.5 MG CAPSULE,51079077620,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,METOPROLOL TARTRATE 50 MG TABLET,51079080101,NDC,,,,,facility,both,1.375,UN,,0.55,0.55,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"TACROLIMUS 0.5 MG CAPSULE, IMMEDIATE-RELEASE",51079081701,NDC,,,,,facility,both,1.5,UN,,4,4,,,,,,,,,,Gross Charge Type: Pharmacy
H002,"TACROLIMUS 1 MG CAPSULE, IMMEDIATE-RELEASE",51079081801,NDC,,,,,facility,both,2.35714285714286,UN,,6.25,6.25,,,,,,,,,,Gross Charge Type: Pharmacy
H002,METOCLOPRAMIDE 10 MG TABLET,51079088801,NDC,,,,,facility,both,1,UN,,1.94,1.94,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CLOZAPINE 25 MG TABLET,51079092101,NDC,,,,,facility,both,2,UN,,2.17,2.17,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CLOZAPINE 100 MG TABLET,51079092201,NDC,,,,,facility,both,3.5,UN,,9.03,9.03,,,,,,,,,,Gross Charge Type: Pharmacy
H002,LABETALOL 100 MG TABLET,51079092820,NDC,,,,,facility,both,2,UN,,1.54,1.54,,,,,,,,,,Gross Charge Type: Pharmacy
H002,CARVEDILOL 6.25 MG TABLET,51079093001,NDC,,,,,facility,both,1,UN,,0.63,0.63,,,,,,,,,,Gross Charge Type: Pharmacy
H002,BUPROPION HCL 37.5 MG HALF TABLET,51079094320,NDC,,,,,facility,both,1.5,UN,,0.28,0.28,,,,,,,,,,Gross Charge Type: Pharmacy
H002,SPIRONOLACTONE 100 MG TABLET,51079098001,NDC,,,,,facility,both,1,UN,,2.58,2.58,,,,,,,,,,Gross Charge Type: Pharmacy
H002,BUSPIRONE 5 MG TABLET,51079098501,NDC,,,,,facility,both,1.66666666666667,UN,,0.56,0.56,,,,,,,,,,Gross Charge Type: Pharmacy
H002,BUSPIRONE 10 MG TABLET,51079098601,NDC,,,,,facility,both,2,UN,,0.82,0.82,,,,,,,,,,Gross Charge Type: Pharmacy
H002,TRAMADOL 50 MG TABLET,51079099101,NDC,,,,,facility,both,1,UN,,0.48,0.48,,,,,,,,,,Gross Charge Type: Pharmacy
H002,TRAMADOL 25 MG HALF TABLET,51079099120,NDC,,,,,facility,both,1.25,UN,,0.44,0.44,,,,,,,,,,Gross Charge Type: Pharmacy
H002,TISOTUMAB VEDOTIN-TFTV 40 MG INTRAVENOUS SOLUTION,51144000301,NDC,,,,,facility,both,1.9563125,UN,,45531.52,45531.52,,,,,,,,,,Gross Charge Type: Pharmacy
H002,ENFORTUMAB VEDOTIN-EJFV 20 MG INTRAVENOUS SOLUTION,51144002001,NDC,,,,,facility,both,2.17615384615385,UN,,20557.17,20557.17,,,,,,,,,,Gross Charge Type: Pharmacy
