hospital_id,description,code1,code1_type,code2,code2_type,code3,code3_type,billing_class,setting,drug_unit_of_measurement,drug_type_of_measurement,modifiers,standard_charge_gross,standard_charge_discounted_cash,payer_name,plan_name,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,standard_charge_negotiated_algorithm,estimated_amount,standard_charge_methodology,standard_charge_min,standard_charge_max,additional_generic_notes
H004,Major Gastrointestinal Disorders And Peritoneal Infections Without Cc/Mcc,373,MS-DRG,,,,,facility,inpatient,,,,,,Blue Cr/Sh Nasco,Blue Cr/Sh National Acct,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",18890.04,other,5714.93,18890.04,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Major Gastrointestinal Disorders And Peritoneal Infections Without Cc/Mcc,373,MS-DRG,,,,,facility,inpatient,,,,,,Blue Cr/Sh Out-Of-State,Bcbs Out-Of-State Ppo Other,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",6473.79,other,5714.93,18890.04,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Major Gastrointestinal Disorders And Peritoneal Infections Without Cc/Mcc,373,MS-DRG,,,,,facility,inpatient,,,,,,Cigna,Cigna Regional Network/Oap/Pos/Localplus,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",13782.24,other,5714.93,18890.04,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Major Gastrointestinal Disorders And Peritoneal Infections Without Cc/Mcc,373,MS-DRG,,,,,facility,inpatient,,,,,,Kaiser Permanente Maryland Mco,Kaiser Permanente Mco Md,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",5714.93,other,5714.93,18890.04,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Major Gastrointestinal Disorders And Peritoneal Infections Without Cc/Mcc,373,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare,Geha-United Shared Services,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",14741.62,other,5714.93,18890.04,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Digestive Malignancy With Mcc,374,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,Aetna Choice Pos I And Ii,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",14915.69,other,8638.11,70809.48,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Digestive Malignancy With Mcc,374,MS-DRG,,,,,facility,inpatient,,,,,,Aetna Med Adv,Aetna Medicare Hmo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",70809.48,other,8638.11,70809.48,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Digestive Malignancy With Mcc,374,MS-DRG,,,,,facility,inpatient,,,,,,Carefirst Blue Choice,Carefirst Blue Choice Advantage,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",22717.11,other,8638.11,70809.48,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Digestive Malignancy With Mcc,374,MS-DRG,,,,,facility,inpatient,,,,,,Carefirst Preferred,Carefirst Blue Cr/Sh,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",22828.86,other,8638.11,70809.48,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Digestive Malignancy With Mcc,374,MS-DRG,,,,,facility,inpatient,,,,,,Humana Medicare Advantage,Humana Choice Ppo Med Adv,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",18346.29,other,8638.11,70809.48,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Digestive Malignancy With Mcc,374,MS-DRG,,,,,facility,inpatient,,,,,,Kaiser,Kaiser Medicare Advantage Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",29360.19,other,8638.11,70809.48,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Digestive Malignancy With Mcc,374,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare,United Healthcare Choice/Choice Plus/At,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",8638.11,other,8638.11,70809.48,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Digestive Malignancy With Mcc,374,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare Med Adv,United Healthcare Grp Ind Med Adv Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",14779.18,other,8638.11,70809.48,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Digestive Malignancy With Cc,375,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,Aetna Choice Pos I And Ii,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",15981.24,other,5015.34,15981.24,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Digestive Malignancy With Cc,375,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,Aetna Open Choice Ppo/Other,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",8607.93,other,5015.34,15981.24,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Digestive Malignancy With Cc,375,MS-DRG,,,,,facility,inpatient,,,,,,Blue Cr/Sh Out-Of-State,Bcbs Out-Of-State Ppo Other,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",9008.91,other,5015.34,15981.24,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Digestive Malignancy With Cc,375,MS-DRG,,,,,facility,inpatient,,,,,,Carefirst Blue Choice,Carefirst Blue Choice Open Access,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",5015.34,other,5015.34,15981.24,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Digestive Malignancy With Cc,375,MS-DRG,,,,,facility,inpatient,,,,,,Carefirst Blue Choice,Carefirst Blue Choice Advantage,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",6080.16,other,5015.34,15981.24,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Mcc,377,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,Aetna Choice Pos I And Ii,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",20311.81,other,7252.11,70414.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Mcc,377,MS-DRG,,,,,facility,inpatient,,,,,,Aetna Med Adv,Aetna Medicare Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",70414.71,other,7252.11,70414.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Mcc,377,MS-DRG,,,,,facility,inpatient,,,,,,Aetna Med Adv,Aetna Medicare Hmo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",23836.51,other,7252.11,70414.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Mcc,377,MS-DRG,,,,,facility,inpatient,,,,,,Blue Cr/Sh Out-Of-State,Bcbs Out-Of-State Ppo Other,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",30210.6,other,7252.11,70414.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Mcc,377,MS-DRG,,,,,facility,inpatient,,,,,,Cigna Med Adv,Cigna Medicare Advantage Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",8028.95,other,7252.11,70414.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Mcc,377,MS-DRG,,,,,facility,inpatient,,,,,,Kaiser,Kaiser Medicare Advantage Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",24728.93,other,7252.11,70414.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Mcc,377,MS-DRG,,,,,facility,inpatient,,,,,,Priority Partners,Priority Partners Mco New 9/2022,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",12966.21,other,7252.11,70414.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Mcc,377,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare Med Adv,United Community Medicare Dual Snp,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",7252.11,other,7252.11,70414.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Mcc,377,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare Med Adv,Aarp Medicare Complete Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",9333.09,other,7252.11,70414.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Cc,378,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,Aetna Choice Pos I And Ii,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",7884.89,other,4127.61,26680.4,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Cc,378,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,Aetna World Bank Employees,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",26680.4,other,4127.61,26680.4,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Cc,378,MS-DRG,,,,,facility,inpatient,,,,,,Carefirst Blue Choice,Blue Cr/Sh Natl Accts Bluechoice,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",25584.78,other,4127.61,26680.4,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Cc,378,MS-DRG,,,,,facility,inpatient,,,,,,Johns Hopkins Advantage Md,Johns Hopkins Advantage Md Ppo Med Adv,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",13945.52,other,4127.61,26680.4,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Cc,378,MS-DRG,,,,,facility,inpatient,,,,,,Kaiser,Kaiser Medicare Advantage Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",13760.14,other,4127.61,26680.4,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Cc,378,MS-DRG,,,,,facility,inpatient,,,,,,Kaiser,Kaiser Permanente Sf Epo Pos Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",4127.61,other,4127.61,26680.4,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Cc,378,MS-DRG,,,,,facility,inpatient,,,,,,Maryland Physicians Care,Maryland Physicians Care Mco,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",7355.49,other,4127.61,26680.4,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Cc,378,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare,United Healthcare Choice/Choice Plus/At,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",10908.45,other,4127.61,26680.4,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Cc,378,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare,Geha-United Shared Services,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",14059.38,other,4127.61,26680.4,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Cc,378,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare Med Adv,United Healthcare Grp Ind Med Adv Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",7894.66,other,4127.61,26680.4,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Cc,378,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare Med Adv,United Community Medicare Dual Snp,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",9500.63,other,4127.61,26680.4,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage With Cc,378,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare Med Adv,Aarp Medicare Complete Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",11925.24,other,4127.61,26680.4,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage Without Cc/Mcc,379,MS-DRG,,,,,facility,inpatient,,,,,,Blue Cr/Sh Out-Of-State,Bcbs Out-Of-State Ppo Other,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",6378.73,other,6378.73,19325.38,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage Without Cc/Mcc,379,MS-DRG,,,,,facility,inpatient,,,,,,Cigna,Cigna Regional Network/Oap/Pos/Localplus,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",19325.38,other,6378.73,19325.38,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage Without Cc/Mcc,379,MS-DRG,,,,,facility,inpatient,,,,,,Kaiser,Kaiser Medicare Advantage Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",7134.81,other,6378.73,19325.38,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage Without Cc/Mcc,379,MS-DRG,,,,,facility,inpatient,,,,,,Kaiser,Kaiser Signature,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",11478.45,other,6378.73,19325.38,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Hemorrhage Without Cc/Mcc,379,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare,United Healthcare Choice/Choice Plus/At,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",8354.88,other,6378.73,19325.38,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Complicated Peptic Ulcer With Mcc,380,MS-DRG,,,,,facility,inpatient,,,,,,Amerihealth,Amerihealth Caritas Dc Alliance Mco,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",73146.53,other,14509.61,73146.53,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Complicated Peptic Ulcer With Mcc,380,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare Med Adv,Aarp Medicare Complete Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",14509.61,other,14509.61,73146.53,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Complicated Peptic Ulcer With Cc,381,MS-DRG,,,,,facility,inpatient,,,,,,Aetna Med Adv,Aetna Medicare Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",9704.04,other,9704.04,9704.04,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Complicated Peptic Ulcer Without Cc/Mcc,382,MS-DRG,,,,,facility,inpatient,,,,,,Blue Cr/Sh Fep,Blue Cr/Sh Fep Basic Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",24446.21,other,24446.21,24446.21,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Inflammatory Bowel Disease With Mcc,385,MS-DRG,,,,,facility,inpatient,,,,,,Priority Partners,Priority Partners Mco New 9/2022,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",25310.44,other,25310.44,25310.44,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Inflammatory Bowel Disease With Cc,386,MS-DRG,,,,,facility,inpatient,,,,,,Carefirst Tpa,Carefirst Bc/Bs Tpa,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",7084.32,other,6780.63,21065.46,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Inflammatory Bowel Disease With Cc,386,MS-DRG,,,,,facility,inpatient,,,,,,Cigna,Cigna Regional Network/Oap/Pos/Localplus,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",21065.46,other,6780.63,21065.46,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Inflammatory Bowel Disease With Cc,386,MS-DRG,,,,,facility,inpatient,,,,,,Kaiser,Kaiser Medicare Advantage Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",6780.63,other,6780.63,21065.46,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Inflammatory Bowel Disease With Cc,386,MS-DRG,,,,,facility,inpatient,,,,,,Maryland Physicians Care,Maryland Physicians Care Mco,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",11478.8,other,6780.63,21065.46,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Inflammatory Bowel Disease Without Cc/Mcc,387,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,Aetna Choice Pos I And Ii,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",5208.88,other,5208.88,8407.62,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Inflammatory Bowel Disease Without Cc/Mcc,387,MS-DRG,,,,,facility,inpatient,,,,,,Blue Cr/Sh Nasco,Blue Cr/Sh National Acct,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",6815.19,other,5208.88,8407.62,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Inflammatory Bowel Disease Without Cc/Mcc,387,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare,United Healthcare Choice/Choice Plus/At,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",8407.62,other,5208.88,8407.62,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Mcc,388,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,Aetna Choice Pos I And Ii,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",14499.4,other,2910.34,81688.18,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Mcc,388,MS-DRG,,,,,facility,inpatient,,,,,,Blue Cr/Sh Fep,Blue Cr/Sh Fep Standard Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",15139.19,other,2910.34,81688.18,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Mcc,388,MS-DRG,,,,,facility,inpatient,,,,,,Carefirst Blue Choice,Carefirst Blue Choice Advantage,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",81688.18,other,2910.34,81688.18,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Mcc,388,MS-DRG,,,,,facility,inpatient,,,,,,Carefirst Medicare Advantage,Carefirst Bc/Bs Medicare Advantage Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",14993.88,other,2910.34,81688.18,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Mcc,388,MS-DRG,,,,,facility,inpatient,,,,,,Humana Medicare Advantage,Humana Choice Ppo Med Adv,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",62325.74,other,2910.34,81688.18,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Mcc,388,MS-DRG,,,,,facility,inpatient,,,,,,Johns Hopkins Advantage Md,Johns Hopkins Advantage Md Ppo Med Adv,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",14053.46,other,2910.34,81688.18,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Mcc,388,MS-DRG,,,,,facility,inpatient,,,,,,Kaiser,Kaiser Medicare Advantage Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",16565.4,other,2910.34,81688.18,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Gastrointestinal Obstruction With Mcc,388,MS-DRG,,,,,facility,inpatient,,,,,,United Healthcare,United Healthcare Choice/Choice Plus/At,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",24079.33,other,2910.34,81688.18,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
